t,E,Ttrans,Trot,Tgyro,Trel,Vslosh,Vcoup,Hx,Hy,Hz,Hn,Px,Py,Pz,s,sd,th1,th2
5.940000000000e+0,2.472930255811e+0,0.000000000000e+0,9.302108442455e-1,-2.809847891607e-1,1.425900698982e+0,3.815990108591e-1,1.620449088460e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.018562632516e-2,-1.750743418604e-2,-1.844907011877e-2,-5.257906206014e-2
5.960000000000e+0,2.472930255811e+0,0.000000000000e+0,9.260917755318e-1,-2.713140480172e-1,1.371974661322e+0,4.293225228439e-1,1.685534413059e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.053281445726e-2,-1.720820297323e-2,-2.076978366119e-2,-5.557851130896e-2
5.980000000000e+0,2.472930255811e+0,0.000000000000e+0,9.218473712855e-1,-2.613293897676e-1,1.316276756633e+0,4.786880319201e-1,1.744748573968e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.087382889410e-2,-1.689014005104e-2,-2.307813371905e-2,-5.849307559987e-2
6.000000000000e+0,2.472930255811e+0,0.000000000000e+0,9.175074433226e-1,-2.510931647380e-1,1.259123995141e+0,5.294173947086e-1,1.797458737608e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.120829760235e-2,-1.655370934274e-2,-2.537248270441e-2,-6.131845687504e-2
6.020000000000e+0,2.472930255810e+0,0.000000000000e+0,9.131022808000e-1,-2.406688287228e-1,1.200839518449e+0,5.812265254199e-1,1.843075986418e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.153585805432e-2,-1.619939733394e-2,-2.765119794852e-2,-6.405049587143e-2
6.040000000000e+0,2.472930255810e+0,0.000000000000e+0,9.086624577762e-1,-2.301205518968e-1,1.141750674854e+0,6.338270529870e-1,1.881062208973e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.185615766963e-2,-1.582771210526e-2,-2.991265271220e-2,-6.668517840090e-2
6.060000000000e+0,2.472930255810e+0,0.000000000000e+0,9.042186398702e-1,-2.195128254334e-1,1.082187079159e+0,6.869279949547e-1,1.910936725983e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.216885423731e-2,-1.543918235184e-2,-3.215522719586e-2,-6.921864139408e-2
6.080000000000e+0,2.472930255810e+0,0.000000000000e+0,8.998013912455e-1,-2.089100683020e-1,1.022478668883e+0,7.402374380495e-1,1.932282593397e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.247361631818e-2,-1.503435639442e-2,-3.437730954881e-2,-7.164717869958e-2
6.100000000000e+0,2.472930255810e+0,0.000000000000e+0,8.954409831383e-1,-1.983762367054e-1,9.629537687435e-1,7.934642153778e-1,1.944752525610e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.277012362746e-2,-1.461380118601e-2,-3.657729687801e-2,-7.396724663026e-2
6.120000000000e+0,2.472930255810e+0,0.000000000000e+0,8.911672051279e-1,-1.879744385776e-1,9.039371751282e-1,8.463195702924e-1,1.948074383928e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.305806739750e-2,-1.417810131814e-2,-3.875359625586e-2,-7.617546924891e-2
6.140000000000e+0,2.472930255810e+0,0.000000000000e+0,8.870091803226e-1,-1.777665555135e-1,8.457482721028e-1,8.985187971178e-1,1.942056178050e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.333715072055e-2,-1.372785803024e-2,-4.090462572735e-2,-7.826864338640e-2
6.160000000000e+0,2.472930255810e+0,0.000000000000e+0,8.829951856000e-1,-1.678128744370e-1,7.886991902050e-1,9.497828491286e-1,1.926590531361e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.360708887197e-2,-1.326368822530e-2,-4.302881531640e-2,-8.024374338538e-2
6.180000000000e+0,2.472930255810e+0,0.000000000000e+0,8.791524780009e-1,-1.581717312325e-1,7.330930189582e-1,9.998399044418e-1,1.901658564179e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.386760961366e-2,-1.278622349450e-2,-4.512460803146e-2,-8.209792556371e-2
6.200000000000e+0,2.472930255810e+0,0.000000000000e+0,8.755071283278e-1,-1.488991684754e-1,6.792220836301e-1,1.048426880799e+0,1.867333152906e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.411845347816e-2,-1.229610915330e-2,-4.719046087051e-2,-8.382853239168e-2
6.220000000000e+0,2.472930255810e+0,0.000000000000e+0,8.720838629468e-1,-1.400486092880e-1,6.273662963047e-1,1.095290890576e+0,1.823781527098e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.435937403366e-2,-1.179400329062e-2,-4.922484582555e-2,-8.543309637801e-2
6.240000000000e+0,2.472930255810e+0,0.000000000000e+0,8.689059147325e-1,-1.316705492364e-1,5.777915908237e-1,1.140190627781e+0,1.771267170926e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.459013813004e-2,-1.128057583284e-2,-5.122625088660e-2,-8.690934365992e-2
6.260000000000e+0,2.472930255810e+0,0.000000000000e+0,8.659948840317e-1,-1.238122680516e-1,5.307484505828e-1,1.182897679246e+0,1.710151000171e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.481052612639e-2,-1.075650762335e-2,-5.319318104541e-2,-8.825519729290e-2
6.280000000000e+0,2.472930255810e+0,0.000000000000e+0,8.633706104530e-1,-1.165175628272e-1,4.864705375581e-1,1.223197752717e+0,1.640891790898e-2,3.057402047114e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.502033210030e-2,-1.022248951843e-2,-5.512415929898e-2,-8.946878023656e-2
6.300000000000e+0,2.472930255810e+0,0.000000000000e+0,8.610510562175e-1,-1.098265041974e-1,4.451734302768e-1,1.260891815102e+0,1.564045841118e-2,3.057402047114e+1,8.609316135745e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.521936403919e-2,-9.679221499434e-3,-5.701772765276e-2,-9.054841803308e-2
6.320000000000e+0,2.472930255810e+0,0.000000000000e+0,8.590522017273e-1,-1.037752168514e-1,4.070534777509e-1,1.295797134662e+0,1.480265852170e-2,3.057402047114e+1,8.609316135745e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.540744401409e-2,-9.127411801096e-3,-5.887244812393e-2,-9.149264117533e-2
6.340000000000e+0,2.472930255810e+0,0.000000000000e+0,8.573879539324e-1,-9.839568557748e-2,3.722867756590e-1,1.327748221575e+0,1.390299022082e-2,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.558440833612e-2,-8.567776055326e-3,-6.068690374441e-2,-9.230018716229e-2
6.360000000000e+0,2.472930255810e+0,0.000000000000e+0,8.560700679909e-1,-9.371558787057e-2,3.410282703011e-1,1.356597661900e+0,1.294984348854e-2,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432747e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.575010769595e-2,-8.001036449434e-3,-6.245969956377e-2,-9.297000223949e-2
6.380000000000e+0,2.472930255810e+0,0.000000000000e+0,8.551080826365e-1,-8.975815396750e-2,3.134109950598e-1,1.382216840607e+0,1.195249147392e-2,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432747e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.590440728669e-2,-7.427920897523e-3,-6.418946365193e-2,-9.350124282296e-2
6.400000000000e+0,2.472930255810e+0,0.000000000000e+0,8.545092695791e-1,-8.654205500258e-2,2.895454432938e-1,1.404496550044e+0,1.092104789608e-2,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432747e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.604718691012e-2,-6.849162223464e-3,-6.587484810148e-2,-9.389327660524e-2
6.420000000000e+0,2.472930255810e+0,0.000000000000e+0,8.542785971787e-1,-8.408131980370e-2,2.695190807614e-1,1.423347480843e+0,9.866416830581e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432747e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.617834106691e-2,-6.265497353605e-3,-6.751453002932e-2,-9.414568334263e-2
6.440000000000e+0,2.472930255810e+0,0.000000000000e+0,8.544187085453e-1,-8.238528067352e-2,2.533959998317e-1,1.438700593014e+0,8.800235093015e-3,3.057402047114e+1,8.609316135747e+0,1.589658807823e+1,3.551890432747e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.629777903060e-2,-5.677666517231e-3,-6.910721257754e-2,-9.425825532305e-2
6.460000000000e+0,2.472930255810e+0,0.000000000000e+0,8.549299141296e-1,-8.145854832500e-2,2.412167168948e-1,1.450507365622e+0,7.734807488882e-3,3.057402047114e+1,8.609316135747e+0,1.589658807823e+1,3.551890432747e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.640542490570e-2,-5.086412452611e-3,-7.065162591302e-2,-9.423099751448e-2
6.480000000000e+0,2.472930255810e+0,0.000000000000e+0,8.558101987820e-1,-8.130101596582e-2,2.329981135273e-1,1.458739924211e+0,6.683035255453e-3,3.057402047114e+1,8.609316135747e+0,1.589658807823e+1,3.551890432747e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.650121767001e-2,-4.492479616387e-3,-7.214652822533e-2,-9.406412739403e-2
6.500000000000e+0,2.472930255810e+0,0.000000000000e+0,8.570552431710e-1,-8.190789235218e-2,2.287335211218e-1,1.463391045793e+0,5.658338076225e-3,3.057402047114e+1,8.609316135748e+0,1.589658807823e+1,3.551890432747e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.658511120108e-2,-3.896613394014e-3,-7.359070672249e-2,-9.375807445828e-2
