time,r_x,r_y,r_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,q_est_w,q_est_x,q_est_y,q_est_z,omega_est_x,omega_est_y,omega_est_z,gyro_bias_est_x,gyro_bias_est_y,gyro_bias_est_z,slider_s,slider_v,slider_s_est,slider_v_est,theta_1,theta_1_dot,theta_2,theta_2_dot,theta_1_est,theta_2_est,slosh_energy,fuel_true,fuel_est,c1_est,c2_est,k12_est,etaT_est,attitude_error_deg,thruster_0_cmd,thruster_1_cmd,thruster_2_cmd,thruster_3_cmd,thruster_4_cmd,thruster_5_cmd,thruster_0_actual,thruster_1_actual,thruster_2_actual,thruster_3_actual,thruster_4_actual,thruster_5_actual,fault_confidence_0,fault_confidence_1,fault_confidence_2,fault_confidence_3,fault_confidence_4,fault_confidence_5,detected_failed_thruster,quaternion_norm_error,total_angular_momentum_error
3.39050000e+1,-2.15929741e+0,3.49885246e+0,4.74800655e+0,-8.49760811e-2,9.91086296e-2,1.58137330e-1,-6.20621437e-1,3.03540105e-1,-3.56000447e-1,6.29250441e-1,2.84477922e-2,-3.74233477e-2,6.54667383e-2,-6.17081458e-1,3.04533886e-1,-3.57007373e-1,6.31676596e-1,2.88827423e-2,-3.77742312e-2,6.66157301e-2,1.14350730e-3,-7.68553860e-4,8.59664874e-4,-2.23710415e-3,-3.09940284e-3,-6.90657004e-4,-2.13979665e-3,-1.23481616e-4,9.01280173e-3,1.07560524e-2,1.87179283e-2,-6.61083428e-3,-4.91008762e-3,3.56783129e-2,4.02655290e+0,3.96821590e+0,1.30542479e-1,1.07230851e-1,3.03501669e-1,9.24385135e-1,1.03276941e+2,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.55304397e-2,0.00000000e+0,2.55304397e-2,-1.00000000e+0,0.00000000e+0,2.86199670e+1
3.39550000e+1,-2.16354633e+0,3.50379726e+0,4.75591264e+0,-8.49875301e-2,9.84738069e-2,1.58092570e-1,-6.22196425e-1,3.03103028e-1,-3.55469855e-1,6.28204859e-1,2.84302697e-2,-3.71092388e-2,6.51658089e-2,-6.20316100e-1,3.03614285e-1,-3.55900453e-1,6.29572212e-1,2.87470354e-2,-3.73896598e-2,6.55452945e-2,1.11207184e-3,-7.56293000e-4,8.35075936e-4,-2.39577681e-3,-3.42726510e-3,-2.06542079e-3,-6.89466188e-5,3.21589693e-4,8.51425291e-3,1.16299963e-2,1.60206123e-2,-2.35106485e-3,-2.88126119e-3,3.38957620e-2,4.02584597e+0,3.93822364e+0,1.30542378e-1,1.07233384e-1,3.03501672e-1,9.27234324e-1,1.03046586e+2,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.34880045e-2,0.00000000e+0,2.34880045e-2,-1.00000000e+0,0.00000000e+0,3.01059061e+1
3.40050000e+1,-2.16779577e+0,3.50871009e+0,4.76381644e+0,-8.49827225e-2,9.81765149e-2,1.58067548e-1,-6.23761183e-1,3.02662676e-1,-3.54940804e-1,6.27163709e-1,2.84115501e-2,-3.68714729e-2,6.50764543e-2,-6.20316100e-1,3.03614285e-1,-3.55900453e-1,6.29572212e-1,2.87470354e-2,-3.73896598e-2,6.55452945e-2,1.11207184e-3,-7.56293000e-4,8.35075936e-4,-2.57084355e-3,-3.45557525e-3,-2.06542079e-3,-6.89466188e-5,7.41205723e-4,8.44748004e-3,1.23658716e-2,1.35262866e-2,-2.35106485e-3,-2.88126119e-3,3.30606277e-2,4.02561032e+0,3.93822364e+0,1.30542378e-1,1.07233384e-1,3.03501672e-1,9.27234324e-1,1.02817362e+2,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.34880045e-2,0.00000000e+0,2.34880045e-2,-1.00000000e+0,0.00000000e+0,3.06222647e+1
3.40550000e+1,-2.17204488e+0,3.51360916e+0,4.77171902e+0,-8.49870322e-2,9.75771831e-2,1.58021637e-1,-6.25319723e-1,3.02218419e-1,-3.54413738e-1,6.26123130e-1,2.83909462e-2,-3.65368468e-2,6.47702970e-2,-6.23538612e-1,3.02695094e-1,-3.54810747e-1,6.27442916e-1,2.83170691e-2,-3.66646058e-2,6.49761045e-2,1.08191485e-3,-7.28696620e-4,7.88710172e-4,-2.72247356e-3,-2.78938619e-3,-1.38964870e-3,-8.61044626e-3,1.15681117e-3,7.90065966e-3,1.29743649e-2,1.06023801e-2,-2.60556318e-3,7.96469503e-4,3.17104597e-2,4.02490339e+0,3.92070227e+0,1.30542266e-1,1.07236180e-1,3.03501660e-1,9.29855578e-1,1.02588684e+2,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.16089641e-2,0.00000000e+0,2.16089641e-2,-1.00000000e+0,0.00000000e+0,3.22134851e+1
3.41050000e+1,-2.17629415e+0,3.51847811e+0,4.77961927e+0,-8.49775254e-2,9.73183269e-2,1.57997052e-1,-6.26867814e-1,3.01770729e-1,-3.53888564e-1,6.25087238e-1,2.83690816e-2,-3.62830356e-2,6.46755397e-2,-6.23538612e-1,3.02695094e-1,-3.54810747e-1,6.27442916e-1,2.83170691e-2,-3.66646058e-2,6.49761045e-2,1.08191485e-3,-7.28696620e-4,7.88710172e-4,-2.84079487e-3,-1.82363392e-3,-1.38964870e-3,-8.61044626e-3,1.54450606e-3,7.78395681e-3,1.34346957e-2,7.93113947e-3,-2.60556318e-3,7.96469503e-4,3.11407490e-2,4.02466774e+0,3.92070227e+0,1.30542266e-1,1.07236180e-1,3.03501660e-1,9.29855578e-1,1.02361177e+2,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.16089641e-2,0.00000000e+0,2.16089641e-2,-1.00000000e+0,0.00000000e+0,3.27615067e+1
3.41550000e+1,-2.18054247e+0,3.52334860e+0,4.78751925e+0,-8.49469147e-2,9.77082423e-2,1.58015939e-1,-6.28413194e-1,3.01318576e-1,-3.53365852e-1,6.24048514e-1,2.83460981e-2,-3.61996517e-2,6.50052631e-2,-6.26699650e-1,3.01730592e-1,-3.53835562e-1,6.25305200e-1,2.83138885e-2,-3.58668119e-2,6.47838892e-2,1.09939477e-3,-7.60026218e-4,7.57851766e-4,-2.91592609e-3,-1.00186382e-3,-2.10654067e-3,-2.12879249e-3,1.94603418e-3,8.54314236e-3,1.37747756e-2,5.86094914e-3,-5.95956404e-5,3.06450294e-3,3.17062946e-2,4.02396081e+0,4.01854864e+0,1.30542131e-1,1.07239552e-1,3.03501644e-1,9.21067132e-1,1.02133705e+2,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.98802470e-2,0.00000000e+0,1.98802470e-2,-1.00000000e+0,0.00000000e+0,3.11613660e+1
3.42050000e+1,-2.18478893e+0,3.52825232e+0,4.79542114e+0,-8.49078472e-2,9.84397819e-2,1.58059021e-1,-6.29963552e-1,3.00860961e-1,-3.52846100e-1,6.22999386e-1,2.83215202e-2,-3.62006393e-2,6.55442930e-2,-6.26699650e-1,3.01730592e-1,-3.53835562e-1,6.25305200e-1,2.83138885e-2,-3.58668119e-2,6.47838892e-2,1.09939477e-3,-7.60026218e-4,7.57851766e-4,-2.93798570e-3,1.19476579e-4,-2.10654067e-3,-2.12879249e-3,2.40263950e-3,9.71330093e-3,1.40234399e-2,4.08081095e-3,-5.95956404e-5,3.06450294e-3,3.28187773e-2,4.02278259e+0,4.01854864e+0,1.30542131e-1,1.07239552e-1,3.03501644e-1,9.21067132e-1,1.01905133e+2,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.98802470e-2,0.00000000e+0,1.98802470e-2,-1.00000000e+0,0.00000000e+0,2.86934526e+1
3.42550000e+1,-2.18903350e+0,3.53319242e+0,4.80332520e+0,-8.48713184e-2,9.91633281e-2,1.58102710e-1,-6.31519548e-1,3.00397812e-1,-3.52329368e-1,6.21939090e-1,2.82950026e-2,-3.61999248e-2,6.60779018e-2,-6.29858300e-1,3.00769037e-1,-3.52767260e-1,6.23194808e-1,2.82510036e-2,-3.62555861e-2,6.59920409e-2,1.07731162e-3,-7.70420266e-4,7.78068456e-4,-2.90583883e-3,1.16639811e-3,-2.56070726e-3,-1.30521598e-3,2.91653280e-3,1.08335796e-2,1.41825203e-2,2.28049051e-3,-3.61304054e-4,5.71124989e-3,3.39574739e-2,4.02160437e+0,4.01408000e+0,1.30542009e-1,1.07242606e-1,3.03501623e-1,9.24181761e-1,1.01675358e+2,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.82898272e-2,0.00000000e+0,1.82898272e-2,-1.00000000e+0,0.00000000e+0,2.65359866e+1
3.43050000e+1,-2.19327631e+0,3.53816860e+0,4.81123146e+0,-8.48371134e-2,9.98834367e-2,1.58147325e-1,-6.33081023e-1,2.99929193e-1,-3.51815636e-1,6.20867664e-1,2.82665331e-2,-3.61990724e-2,6.66053964e-2,-6.29858300e-1,3.00769037e-1,-3.52767260e-1,6.23194808e-1,2.82510036e-2,-3.62555861e-2,6.59920409e-2,1.07731162e-3,-7.70420266e-4,7.78068456e-4,-2.82134577e-3,2.21332691e-3,-2.56070726e-3,-1.30521598e-3,3.48506003e-3,1.18976230e-2,1.42514426e-2,4.77384337e-4,-3.61304054e-4,5.71124989e-3,3.51121341e-2,4.02042615e+0,4.01408000e+0,1.30542009e-1,1.07242606e-1,3.03501623e-1,9.24181761e-1,1.01444395e+2,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.82898272e-2,0.00000000e+0,1.82898272e-2,-1.00000000e+0,0.00000000e+0,2.47693643e+1
3.43550000e+1,-2.19751773e+0,3.54316470e+0,4.81913878e+0,-8.48222120e-2,9.95447495e-2,1.58113629e-1,-6.34644145e-1,2.99455673e-1,-3.51304669e-1,6.19788786e-1,2.82353096e-2,-3.59369396e-2,6.64846680e-2,-6.33002063e-1,2.99810402e-1,-3.51744425e-1,6.21045868e-1,2.85995700e-2,-3.54544084e-2,6.62809791e-2,1.07768419e-3,-7.54310817e-4,7.61690269e-4,-2.70638613e-3,2.02555281e-3,-3.08260665e-3,1.71520732e-3,4.08487684e-3,1.15418796e-2,1.42157941e-2,-2.29085679e-3,-2.30515106e-4,7.15834303e-3,3.49120491e-2,4.01924792e+0,4.06024186e+0,1.30541904e-1,1.07245216e-1,3.03501605e-1,9.27047220e-1,1.01212807e+2,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.68266411e-2,0.00000000e+0,1.68266411e-2,-1.00000000e+0,0.00000000e+0,2.50960673e+1
3.44050000e+1,-2.20175851e+0,3.54813000e+0,4.82704335e+0,-8.48054338e-2,9.92059639e-2,1.58079271e-1,-6.36196974e-1,2.98978913e-1,-3.50795807e-1,6.18714249e-1,2.82025605e-2,-3.56788616e-2,6.63584799e-2,-6.33002063e-1,2.99810402e-1,-3.51744425e-1,6.21045868e-1,2.85995700e-2,-3.54544084e-2,6.62809791e-2,1.07768419e-3,-7.54310817e-4,7.61690269e-4,-2.61279795e-3,1.83781700e-3,-3.08260665e-3,1.71520732e-3,4.64750592e-3,1.11358632e-2,1.40296830e-2,-5.01315154e-3,-2.30515106e-4,7.15834303e-3,3.47718371e-2,4.01901228e+0,4.06024186e+0,1.30541904e-1,1.07245216e-1,3.03501605e-1,9.27047220e-1,1.00982363e+2,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.68266411e-2,0.00000000e+0,1.68266411e-2,-1.00000000e+0,0.00000000e+0,2.54419172e+1
3.44550000e+1,-2.20599838e+0,3.55307911e+0,4.83494623e+0,-8.47888526e-2,9.85510557e-2,1.58019077e-1,-6.37742747e-1,2.98498663e-1,-3.50289140e-1,6.17640878e-1,2.81680069e-2,-3.53393516e-2,6.60126293e-2,-6.36078354e-1,2.98864881e-1,-3.50767248e-1,6.18907464e-1,2.82988295e-2,-3.54955465e-2,6.64390386e-2,1.09695088e-3,-7.62974841e-4,7.67268675e-4,-2.51477863e-3,1.90320549e-3,-2.42562703e-3,-3.16183668e-3,5.18849937e-3,1.02235719e-2,1.37090776e-2,-7.99356011e-3,-2.48898611e-3,9.77128988e-3,3.45441572e-2,4.01830535e+0,4.06469395e+0,1.30541808e-1,1.07247630e-1,3.03501617e-1,9.21591152e-1,1.00752586e+2,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.54805098e-2,0.00000000e+0,1.54805098e-2,-1.00000000e+0,0.00000000e+0,2.65469993e+1
3.45000000e+1,-2.20981349e+0,3.55750429e+0,4.84205615e+0,-8.47690112e-2,9.82585495e-2,1.57987523e-1,-6.39124168e-1,2.98064103e-1,-3.49834746e-1,6.16679608e-1,2.81360000e-2,-3.51155364e-2,6.58787796e-2,-6.36078354e-1,2.98864881e-1,-3.50767248e-1,6.18907464e-1,2.82988295e-2,-3.54955465e-2,6.64390386e-2,1.09695088e-3,-7.62974841e-4,7.67268675e-4,-2.42470137e-3,2.21674145e-3,-2.42562703e-3,-3.16183668e-3,5.63402982e-3,9.74730989e-3,1.32939276e-2,-1.03160666e-2,-2.48898611e-3,9.77128988e-3,3.46058811e-2,4.01806970e+0,4.06469395e+0,1.30541808e-1,1.07247630e-1,3.03501617e-1,9.21591152e-1,1.00546916e+2,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.54805098e-2,0.00000000e+0,1.54805098e-2,-1.00000000e+0,0.00000000e+0,2.69516502e+1
3.45500000e+1,-2.21405138e+0,3.56240853e+0,4.84995459e+0,-8.47450643e-2,9.76955541e-2,1.57932228e-1,-6.40652816e-1,2.97578286e-1,-3.49331733e-1,6.15612276e-1,2.80989742e-2,-3.48158590e-2,6.55762450e-2,-6.38907114e-1,2.97904546e-1,-3.49928199e-1,6.16928551e-1,2.78682126e-2,-3.52070857e-2,6.56379966e-2,1.09909157e-3,-8.17176384e-4,7.31567863e-4,-2.30634445e-3,2.32731750e-3,-1.25596427e-3,-3.42180108e-3,6.10637212e-3,8.85493888e-3,1.27152576e-2,-1.30140759e-2,1.86607941e-3,6.94706918e-3,3.47750070e-2,4.01748059e+0,4.11151597e+0,1.30541808e-1,1.07247630e-1,3.03501617e-1,9.24663860e-1,1.00318969e+2,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.42420690e-2,0.00000000e+0,1.42420690e-2,-1.00000000e+0,0.00000000e+0,2.80039448e+1
3.46000000e+1,-2.21828802e+0,3.56727914e+0,4.85784980e+0,-8.47180955e-2,9.73114045e-2,1.57890862e-1,-6.42170081e-1,2.97090213e-1,-3.48830294e-1,6.14550582e-1,2.80609459e-2,-3.45724835e-2,6.53757893e-2,-6.38907114e-1,2.97904546e-1,-3.49928199e-1,6.16928551e-1,2.78682126e-2,-3.52070857e-2,6.56379966e-2,1.09909157e-3,-8.17176384e-4,7.31567863e-4,-2.18748327e-3,2.58442278e-3,-1.25596427e-3,-3.42180108e-3,6.52559917e-3,8.14446111e-3,1.19997735e-2,-1.54085648e-2,1.86607941e-3,6.94706918e-3,3.50244137e-2,4.01712712e+0,4.11151597e+0,1.30541808e-1,1.07247630e-1,3.03501617e-1,9.24663860e-1,1.00092344e+2,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.42420690e-2,0.00000000e+0,1.42420690e-2,-1.00000000e+0,0.00000000e+0,2.86777819e+1
3.46500000e+1,-2.22252326e+0,3.57214693e+0,4.86574429e+0,-8.46906153e-2,9.76175098e-2,1.57907051e-1,-6.43683214e-1,2.96599241e-1,-3.48330540e-1,6.13487282e-1,2.80221313e-2,-3.45184607e-2,6.55978354e-2,-6.41967652e-1,2.96899665e-1,-3.48985028e-1,6.14766275e-1,2.77635130e-2,-3.36824489e-2,6.50528942e-2,1.11045978e-3,-8.17888301e-4,7.00068911e-4,-2.04565663e-3,3.27589575e-3,-2.26035689e-3,-1.59798834e-3,6.92964114e-3,8.29190462e-3,1.11839772e-2,-1.69915192e-2,3.71686418e-3,9.14550286e-3,3.50473007e-2,4.01653801e+0,3.94442170e+0,1.30541708e-1,1.07250130e-1,3.03501586e-1,9.27490751e-1,9.98659619e+1,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.31027035e-2,0.00000000e+0,1.31027035e-2,-1.00000000e+0,0.00000000e+0,2.76074157e+1
3.47000000e+1,-2.22675727e+0,3.57704641e+0,4.87364102e+0,-8.46659727e-2,9.83629049e-2,1.57961502e-1,-6.45200271e-1,2.96104629e-1,-3.47832558e-1,6.12414215e-1,2.79821884e-2,-3.45890748e-2,6.60810186e-2,-6.41967652e-1,2.96899665e-1,-3.48985028e-1,6.14766275e-1,2.77635130e-2,-3.36824489e-2,6.50528942e-2,1.11045978e-3,-8.17888301e-4,7.00068911e-4,-1.85521187e-3,4.34190228e-3,-2.26035689e-3,-1.59798834e-3,7.36090939e-3,8.94876690e-3,1.03085152e-2,-1.79984209e-2,3.71686418e-3,9.14550286e-3,3.48461016e-2,4.01535979e+0,3.94442170e+0,1.30541708e-1,1.07250130e-1,3.03501586e-1,9.27490751e-1,9.96386144e+1,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.31027035e-2,0.00000000e+0,1.31027035e-2,-1.00000000e+0,0.00000000e+0,2.57333171e+1
3.47500000e+1,-2.23099010e+0,3.58198236e+0,4.88154043e+0,-8.46431102e-2,9.90766616e-2,1.58014601e-1,-6.46722498e-1,2.95606527e-1,-3.47336104e-1,6.11330045e-1,2.79409349e-2,-3.46755770e-2,6.65574319e-2,-6.45123020e-1,2.95822375e-1,-3.48031838e-1,6.12518776e-1,2.80119350e-2,-3.47975290e-2,6.67257917e-2,1.11366081e-3,-8.53290221e-4,6.71260940e-4,-1.62993579e-3,4.66915073e-3,-3.60888042e-3,5.13616158e-3,7.82348449e-3,9.54364387e-3,9.38705894e-3,-1.88299511e-2,4.77175319e-3,1.09982614e-2,3.46103808e-2,4.01418157e+0,3.91757208e+0,1.30541604e-1,1.07252731e-1,3.03501553e-1,9.30091491e-1,9.94101088e+1,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.20544872e-2,0.00000000e+0,1.20544872e-2,-1.00000000e+0,2.22044605e-16,2.42970988e+1
3.48000000e+1,-2.23522183e+0,3.58695419e+0,4.88944254e+0,-8.46222838e-2,9.97976280e-2,1.58069650e-1,-6.48249872e-1,2.95105258e-1,-3.46840860e-1,6.10234715e-1,2.78985033e-2,-3.47786126e-2,6.70267478e-2,-6.45123020e-1,2.95822375e-1,-3.48031838e-1,6.12518776e-1,2.80119350e-2,-3.47975290e-2,6.67257917e-2,1.11366081e-3,-8.53290221e-4,6.71260940e-4,-1.38829579e-3,4.99646011e-3,-3.60888042e-3,5.13616158e-3,8.31419091e-3,1.00735650e-2,8.42856368e-3,-1.94789262e-2,4.77175319e-3,1.09982614e-2,3.43413067e-2,4.01300335e+0,3.91757208e+0,1.30541604e-1,1.07252731e-1,3.03501553e-1,9.30091491e-1,9.91804413e+1,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.20544872e-2,0.00000000e+0,1.20544872e-2,-1.00000000e+0,0.00000000e+0,2.33779603e+1
3.48500000e+1,-2.23945230e+0,3.59194594e+0,4.89734597e+0,-8.45853132e-2,9.94588815e-2,1.58029355e-1,-6.49778761e-1,2.94601622e-1,-3.46346358e-1,6.09131879e-1,2.78548559e-2,-3.46359693e-2,6.68472342e-2,-6.48081458e-1,2.94776570e-1,-3.47068563e-1,6.10442962e-1,2.83515793e-2,-3.41267158e-2,6.77821054e-2,1.08304826e-3,-8.59871480e-4,6.82704708e-4,-1.15813937e-3,3.85029288e-3,-2.46100344e-3,9.37200814e-3,8.80933681e-3,9.17854998e-3,7.42759318e-3,-2.09195992e-2,4.92422410e-3,7.87555895e-3,3.45725046e-2,4.01182512e+0,4.03920975e+0,1.30541604e-1,1.07252731e-1,3.03501553e-1,9.32484172e-1,9.89501530e+1,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.10901282e-2,0.00000000e+0,1.10901282e-2,-1.00000000e+0,0.00000000e+0,2.35247822e+1
3.49000000e+1,-2.24368057e+0,3.59690715e+0,4.90524613e+0,-8.45465641e-2,9.91297418e-2,1.57989477e-1,-6.51297561e-1,2.94097472e-1,-3.45851831e-1,6.08033449e-1,2.78108829e-2,-3.45117860e-2,6.66620614e-2,-6.48081458e-1,2.94776570e-1,-3.47068563e-1,6.10442962e-1,2.83515793e-2,-3.41267158e-2,6.77821054e-2,1.08304826e-3,-8.59871480e-4,6.82704708e-4,-9.97273584e-4,2.70418466e-3,-2.46100344e-3,9.37200814e-3,9.24027964e-3,8.23181705e-3,6.34660024e-3,-2.21541754e-2,4.92422410e-3,7.87555895e-3,3.47682368e-2,4.01158948e+0,4.03920975e+0,1.30541604e-1,1.07252731e-1,3.03501553e-1,9.32484172e-1,9.87209921e+1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.10901282e-2,0.00000000e+0,1.10901282e-2,-1.00000000e+0,0.00000000e+0,2.36951474e+1
3.49500000e+1,-2.24790685e+0,3.60185223e+0,4.91314430e+0,-8.44971117e-2,9.84678348e-2,1.57917233e-1,-6.52809581e-1,2.93592746e-1,-3.45357076e-1,6.06936109e-1,2.77666392e-2,-3.43192460e-2,6.62574413e-2,-6.51258291e-1,2.93798373e-1,-3.46001174e-1,6.08135134e-1,2.78483417e-2,-3.43685207e-2,6.70382372e-2,1.10080098e-3,-8.15513374e-4,7.04038859e-4,-8.92460150e-4,1.30860035e-3,-3.37130549e-4,7.98766520e-3,9.62259456e-3,6.78120137e-3,5.20919797e-3,-2.35014852e-2,6.68194151e-3,7.47665057e-3,3.53573479e-2,4.01088255e+0,4.05900279e+0,1.30541604e-1,1.07252731e-1,3.03501553e-1,9.34685438e-1,9.84924626e+1,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.02029180e-2,0.00000000e+0,1.02029180e-2,-1.00000000e+0,0.00000000e+0,2.43068791e+1
3.50000000e+1,-2.25213057e+0,3.60676450e+0,4.92103885e+0,-8.44538179e-2,9.81630206e-2,1.57877977e-1,-6.54310936e-1,2.93088321e-1,-3.44861612e-1,6.05843960e-1,2.77224879e-2,-3.42345285e-2,6.60622020e-2,-6.51258291e-1,2.93798373e-1,-3.46001174e-1,6.08135134e-1,2.78483417e-2,-3.43685207e-2,6.70382372e-2,1.10080098e-3,-8.15513374e-4,7.04038859e-4,-8.57425289e-4,2.12634437e-4,-3.37130549e-4,7.98766520e-3,9.93133254e-3,5.74262147e-3,4.01004377e-3,-2.42958781e-2,6.68194151e-3,7.47665057e-3,3.55680060e-2,4.01064690e+0,4.05900279e+0,1.30541604e-1,1.07252731e-1,3.03501553e-1,9.34685438e-1,9.82651558e+1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.02029180e-2,0.00000000e+0,1.02029180e-2,-1.00000000e+0,0.00000000e+0,2.45573883e+1
